data,hits,visitors
27.57.162.hji,1,1
38.88.5.bch,1,1
185.2.248.ach,1,1
204.14.139.ccg,1,1
113.87.90.fih,1,1
61.19.69.fjb,1,1
111.11.6.ahd,1,1
114.236.155.bah,1,1
47.29.128.ihd,1,1
35.192.25.igg,1,1
128.42.167.bge,1,1
113.190.240.fdi,1,1
37.238.145.aba,1,1
1.160.17.ide,1,1
38.104.45.efc,1,1
71.32.239.ihh,1,1
93.118.68.fef,1,1
38.108.232.gfa,1,1
177.248.197.hbc,1,1
113.123.18.caf,1,1
128.190.212.fef,1,1
98.175.71.jig,1,1
71.2.134.hgj,1,1
194.144.238.bic,1,1
218.255.79.gcd,1,1
107.77.231.acc,1,1
59.179.21.iae,1,1
176.31.175.aag,1,1
50.200.219.abj,1,1
100.11.243.jbh,1,1
162.254.86.bff,1,1
73.92.20.bfc,1,1
67.82.98.ejd,1,1
108.54.159.ihh,1,1
106.119.64.fed,1,1
95.139.14.edf,1,1
111.223.102.iei,1,1
95.136.45.jid,1,1
174.103.138.aed,1,1
27.71.128.ahg,1,1
69.113.127.bjh,1,1
1.47.131.ccg,1,1
47.150.96.igj,1,1
189.62.37.ecb,1,1
66.87.124.cdg,1,1
73.15.144.edf,1,1
136.234.79.cih,1,1
169.139.19.cjj,1,1
190.20.243.hgb,1,1
64.215.22.iei,1,1
174.255.207.fie,1,1
112.97.50.ecb,1,1
75.115.92.eih,1,1
108.14.247.baj,1,1
78.28.198.hjf,1,1
37.147.167.jcf,1,1
185.8.2.gfj,1,1
212.202.133.bch,1,1
1.82.184.hji,1,1
2.40.127.bff,1,1
183.202.90.edc,1,1
183.48.137.fgi,1,1
112.64.198.idd,1,1
192.157.102.jgj,1,1
121.119.255.acc,1,1
69.89.192.caf,1,1
50.244.12.aje,1,1
173.170.241.igg,1,1
71.79.39.bff,1,1
108.36.253.fgi,1,1
47.20.1.jad,1,1
112.120.74.cih,1,1
104.193.27.jic,1,1
213.249.164.jfc,1,1
207.219.210.idh,1,1
23.239.166.fib,1,1
69.113.152.fab,1,1
73.85.158.cef,1,1
142.205.202.aej,1,1
82.37.80.jja,1,1
91.217.203.igj,1,1
46.105.51.fjf,1,1
179.218.82.djb,1,1
63.135.2.bjh,1,1
106.209.170.ejd,1,1
96.41.126.iah,1,1
64.53.49.ide,1,1
122.212.17.cfi,1,1
64.71.204.abc,1,1
146.198.15.jea,1,1
116.14.185.fhg,1,1
23.241.98.aba,1,1
95.221.249.ahg,1,1
68.134.212.ech,1,1
49.151.84.jij,1,1
171.35.3.hec,1,1
80.0.251.abh,1,1
172.250.0.bdc,1,1
89.36.213.jhf,1,1
217.79.247.icd,1,1
160.39.142.dif,1,1
94.197.120.hce,1,1
186.209.75.eda,1,1
112.198.69.fhg,1,1
77.1.72.jad,1,1
208.163.59.iei,1,1
73.97.186.jja,1,1
76.189.173.bid,1,1
64.128.77.jga,1,1
96.31.233.jdd,1,1
85.133.4.jcd,1,1
94.185.60.hhj,1,1
96.82.70.gii,1,1
24.4.91.ghe,1,1
108.15.20.hjh,1,1
66.152.132.ajc,1,1
98.113.195.dce,1,1
103.196.222.igh,1,1
23.226.217.eff,1,1
73.202.30.gig,1,1
89.144.50.fab,1,1
172.221.40.bid,1,1
117.246.240.bgd,1,1
199.250.65.gai,1,1
118.189.57.chj,1,1
178.172.20.ceb,1,1
106.199.64.jii,1,1
207.46.13.hbc,1,1
107.167.117.ahg,1,1
50.253.144.eih,1,1
49.151.171.aba,1,1
114.148.203.jdi,1,1
141.216.35.fcf,1,1
115.145.166.bjh,1,1
182.105.41.ajg,1,1
105.157.196.eaj,1,1
81.134.149.fec,1,1
45.34.57.fib,1,1
91.214.169.gai,1,1
69.115.123.fdi,1,1
108.30.147.aie,1,1
188.29.164.jag,1,1
38.88.166.gfj,1,1
24.60.154.fhi,1,1
166.3.6.acc,1,1
24.185.78.ced,1,1
43.226.7.iah,1,1
107.77.198.iji,1,1
100.34.223.jeb,1,1
190.213.244.cga,1,1
180.234.6.aie,1,1
79.240.227.chj,1,1
107.77.203.ijh,1,1
96.46.53.aca,1,1
77.237.228.beg,1,1
168.235.197.fbd,1,1
125.99.49.jhd,1,1
73.213.110.dii,1,1
41.227.79.hhj,1,1
210.212.253.ebg,1,1
70.214.85.caf,1,1
24.91.169.fhi,1,1
69.143.25.bch,1,1
74.71.44.dcg,1,1
45.242.37.gae,1,1
34.210.9.jcf,1,1
109.74.161.eda,1,1
76.172.91.ghg,1,1
79.119.115.aah,1,1
66.58.215.gjj,1,1
67.137.3.fdi,1,1
189.39.137.eij,1,1
109.230.218.jfc,1,1
66.87.18.ede,1,1
103.21.164.beg,1,1
82.145.211.idd,1,1
41.75.86.fgi,1,1
180.151.160.cci,1,1
73.222.193.cej,1,1
82.39.23.hbc,1,1
201.246.4.hhg,1,1
159.153.180.efb,1,1
104.254.49.cje,1,1
85.14.89.iee,1,1
46.251.195.fed,1,1
168.205.37.jda,1,1
41.189.160.fca,1,1
41.189.178.djf,1,1
216.253.227.fdf,1,1
23.239.163.cjb,1,1
112.216.154.aca,1,1
192.75.194.fed,1,1
98.243.68.ech,1,1
107.155.196.jdi,1,1
122.177.250.edc,1,1
66.193.119.fec,1,1
67.68.121.fdf,1,1
97.116.78.gjj,1,1
153.153.141.fcf,1,1
99.66.188.cga,1,1
198.46.121.ijh,1,1
108.46.37.def,1,1
38.80.64.iei,1,1
68.36.244.djc,1,1
189.216.205.afh,1,1
113.210.51.bcf,1,1
46.158.90.haf,1,1
173.13.226.ggf,1,1
73.178.215.ifh,1,1
24.23.194.ebi,1,1
104.154.229.ahf,1,1
67.54.147.jjh,1,1
77.7.150.ecb,1,1
95.143.47.fdi,1,1
173.220.32.fab,1,1
75.99.80.hhg,1,1
74.194.117.bff,1,1
82.145.211.ahg,1,1
182.68.243.igg,1,1
113.164.26.jcd,1,1
157.49.1.fjc,1,1
5.12.117.ejd,1,1
104.236.172.fbd,1,1
24.187.208.aaa,1,1
99.116.185.fbb,1,1
187.217.179.jhi,1,1
98.185.51.hec,1,1
207.243.21.fdh,1,1
136.32.184.beh,1,1
128.77.103.fca,1,1
67.131.56.ehg,1,1
89.36.212.cje,1,1
111.125.110.hgj,1,1
209.194.13.dif,1,1
187.255.99.jhi,1,1
40.77.178.eih,1,1
62.38.50.efc,1,1
193.0.102.jbd,1,1
47.155.244.dfh,1,1
119.225.90.hgh,1,1
103.246.36.gfa,1,1
97.121.29.fbb,1,1
82.145.218.gii,1,1
128.69.221.jic,1,1
189.20.126.bid,1,1
190.90.48.dfg,1,1
216.215.98.gjj,1,1
98.239.182.jhd,1,1
67.83.12.gig,1,1
23.88.98.aba,1,1
208.74.110.jhd,1,1
185.51.72.bff,1,1
128.179.133.jic,1,1
213.179.219.jdj,1,1
82.145.216.gif,1,1
192.0.85.haf,1,1
172.74.91.djc,1,1
174.106.214.hhj,1,1
217.138.120.bji,1,1
37.153.247.bjg,1,1
50.24.69.cib,1,1
101.216.85.bcf,1,1
155.52.187.hjh,1,1
59.149.160.fhf,1,1
166.70.141.cjj,1,1
52.17.238.cgg,1,1
139.153.79.cfi,1,1
38.140.132.abb,1,1
46.223.238.bdf,1,1
113.174.82.fgd,1,1
122.171.212.hbc,1,1
117.218.2.gai,1,1
91.217.246.cjj,1,1
95.143.47.efc,1,1
27.55.26.ged,1,1
8.29.198.fdh,1,1
154.0.26.ccg,1,1
217.172.43.cdg,1,1
122.146.71.aed,1,1
193.19.119.ede,1,1
105.158.244.cac,1,1
192.100.51.haf,1,1
192.60.12.jfg,1,1
23.239.167.def,1,1
72.176.77.fhc,1,1
149.71.200.eib,1,1
182.221.59.ecb,1,1
119.160.68.jie,1,1
70.27.181.fdh,1,1
166.216.158.igh,1,1
49.149.40.ehd,1,1
148.177.185.ejd,1,1
47.201.177.abc,1,1
76.11.164.cjj,1,1
221.125.11.jic,1,1
115.239.226.hdj,1,1
1.129.97.ahb,1,1
172.56.20.ghf,1,1
83.151.197.bhj,1,1
174.65.114.fhg,1,1
62.117.112.cje,1,1
223.74.155.aah,1,1
100.37.94.bji,1,1
144.160.130.jgj,1,1
195.57.147.ihd,1,1
185.15.95.jhd,1,1
174.44.81.gif,1,1
45.19.173.ged,1,1
112.202.172.eef,1,1
31.210.188.edf,1,1
103.42.3.hjh,1,1
96.69.134.ide,1,1
50.198.63.idh,1,1
221.243.14.jcd,1,1
59.124.79.fib,1,1
124.123.13.bhe,1,1
216.218.74.bjg,1,1
40.77.177.cjb,1,1
24.63.140.hce,1,1
14.0.155.fdh,1,1
178.48.1.ghe,1,1
62.131.15.dda,1,1
95.127.57.ijh,1,1
108.47.106.bbb,1,1
66.67.113.caf,1,1
27.211.182.ccg,1,1
216.230.72.igj,1,1
203.161.153.abj,1,1
173.11.238.gae,1,1
78.181.158.abj,1,1
162.237.22.dad,1,1
197.47.52.gai,1,1
23.226.221.jbj,1,1
199.111.218.idh,1,1
107.167.99.aab,1,1
50.225.175.gfj,1,1
199.7.159.adj,1,1
216.230.41.cjb,1,1
136.145.169.bji,1,1
71.186.160.jdd,1,1
107.155.196.fcf,1,1
117.151.111.eih,1,1
61.45.203.gcd,1,1
71.190.149.caf,1,1
68.33.89.dgd,1,1
72.241.78.fca,1,1
213.225.4.eff,1,1
175.100.147.dad,1,1
202.166.216.dcg,1,1
155.94.208.iah,1,1
45.32.151.cac,1,1
117.6.124.efj,1,1
14.167.151.aji,1,1
171.61.68.bji,1,1
75.99.32.ede,1,1
23.239.164.aed,1,1
187.11.55.iah,1,1
79.158.44.gbi,1,1
73.70.81.dcg,1,1
212.31.109.dcg,1,1
207.67.31.djf,1,1
14.189.163.gii,1,1
188.146.67.efi,1,1
207.181.205.hji,1,1
173.94.121.ihd,1,1
217.156.145.eag,1,1
81.4.150.fef,1,1
41.100.98.aah,1,1
103.58.74.ccg,1,1
218.201.159.bhf,1,1
187.84.201.jga,1,1
192.54.145.gjj,1,1
209.19.178.ahd,1,1
58.137.191.ijh,1,1
222.71.40.hjh,1,1
74.222.114.dcg,1,1
70.35.165.cgg,1,1
172.58.153.gge,1,1
128.138.65.jjh,1,1
76.20.47.jea,1,1
151.254.25.bif,1,1
223.136.22.ajg,1,1
191.102.89.jde,1,1
69.121.178.cej,1,1
38.88.11.caa,1,1
196.15.190.fgd,1,1
104.249.178.hji,1,1
174.62.76.gfa,1,1
217.79.247.hjh,1,1
71.194.25.gjj,1,1
65.94.56.fcg,1,1
175.156.101.iei,1,1
199.30.24.fed,1,1
83.44.46.gii,1,1
138.0.184.fab,1,1
182.232.170.jbh,1,1
72.91.7.fjc,1,1
23.31.208.bah,1,1
104.198.232.aig,1,1
201.234.224.cah,1,1
83.240.176.dda,1,1
76.124.164.aca,1,1
196.41.68.ech,1,1
209.252.182.fdf,1,1
162.207.50.dff,1,1
70.35.208.dff,1,1
218.97.255.abc,1,1
5.80.31.bdc,1,1
209.216.228.jca,1,1
190.189.146.cac,1,1
183.63.201.ahg,1,1
219.92.229.aef,1,1
109.49.102.ahd,1,1
112.10.94.gch,1,1
87.224.23.cje,1,1
162.248.66.jda,1,1
47.156.155.dda,1,1
213.233.150.ecb,1,1
176.109.2.igj,1,1
66.234.227.bji,1,1
118.189.82.igj,1,1
105.224.74.eaj,1,1
149.6.3.hhg,1,1
112.197.240.eff,1,1
149.71.200.cib,1,1
12.174.110.cca,1,1
174.2.20.fed,1,1
14.136.118.ach,1,1
68.199.15.bhf,1,1
202.248.21.hbh,1,1
107.167.106.fef,1,1
12.4.64.ggf,1,1
45.116.232.iei,1,1
107.175.84.dad,1,1
23.239.167.ejd,1,1
178.134.80.gig,1,1
70.168.34.fdb,1,1
201.76.165.ahb,1,1
107.77.193.def,1,1
101.165.177.jjh,1,1
174.74.10.jca,1,1
103.246.39.eca,1,1
173.12.14.hhi,1,1
112.208.64.jij,1,1
61.9.33.caa,1,1
92.222.167.fha,1,1
182.253.63.hjf,1,1
147.203.194.ahb,1,1
187.255.70.jii,1,1
68.104.167.fih,1,1
184.187.144.aje,1,1
104.172.43.jcd,1,1
162.72.68.cac,1,1
173.15.30.ejd,1,1
38.104.208.gfj,1,1
116.58.201.ffb,1,1
182.64.49.ffb,1,1
191.101.100.hjh,1,1
84.44.246.jgj,1,1
5.82.154.baj,1,1
124.106.39.bdf,1,1
72.49.174.fad,1,1
213.207.49.eci,1,1
175.107.227.dbe,1,1
61.6.123.ifh,1,1
80.92.62.dad,1,1
207.195.244.ifh,1,1
37.236.187.ggf,1,1
91.185.108.jcf,1,1
174.46.85.cci,1,1
178.33.183.iah,1,1
210.162.252.eci,1,1
24.46.80.aba,1,1
115.110.103.fec,1,1
207.86.53.gjj,1,1
199.30.24.ihd,1,1
82.145.223.jdd,1,1
185.181.52.fef,1,1
192.0.85.cdg,1,1
32.208.16.bfb,1,1
173.227.247.fib,1,1
82.147.45.hee,1,1
112.200.96.hie,1,1
223.241.79.gcd,1,1
54.160.1.fgg,1,1
103.3.61.aig,1,1
213.41.90.cha,1,1
166.216.159.cac,1,1
175.143.146.cha,1,1
217.193.166.hjh,1,1
190.196.135.iei,1,1
183.193.112.eff,1,1
89.144.61.ech,1,1
137.103.91.ach,1,1
104.148.199.cga,1,1
41.220.68.eij,1,1
96.70.144.bcj,1,1
96.242.122.jgj,1,1
66.126.24.ech,1,1
173.61.222.ebi,1,1
107.77.172.fca,1,1
69.181.133.cga,1,1
203.87.251.cjj,1,1
97.76.215.fib,1,1
82.132.230.jhf,1,1
64.90.181.eff,1,1
92.83.173.aha,1,1
87.103.69.fhi,1,1
106.245.164.bhj,1,1
70.123.55.fcg,1,1
73.167.74.ech,1,1
23.239.160.bah,1,1
93.41.43.jcd,1,1
63.223.124.bdf,1,1
69.139.33.eij,1,1
69.115.148.afh,1,1
46.14.69.fcf,1,1
112.204.47.bdf,1,1
24.104.125.jdd,1,1
223.104.91.bcf,1,1
117.225.101.beg,1,1
24.253.106.fhg,1,1
67.182.193.cha,1,1
141.0.12.idh,1,1
203.44.151.ahg,1,1
50.207.11.hee,1,1
172.251.128.cje,1,1
185.15.95.abb,1,1
69.124.196.cca,1,1
207.102.122.ahb,1,1
209.12.76.fec,1,1
86.92.213.def,1,1
210.86.150.gfj,1,1
179.189.29.aaa,1,1
75.154.186.fih,1,1
221.121.187.ijh,1,1
213.157.255.bbi,1,1
63.238.53.cac,1,1
107.77.210.ced,1,1
69.116.72.agj,1,1
70.36.159.eci,1,1
24.7.33.dfh,1,1
202.166.74.djb,1,1
47.35.184.aje,1,1
209.216.235.jca,1,1
96.10.95.gjj,1,1
104.196.59.fdf,1,1
182.52.30.ahg,1,1
91.198.122.gjj,1,1
72.48.140.hbh,1,1
23.239.163.hbh,1,1
107.147.4.jbh,1,1
116.87.79.bhg,1,1
173.196.203.fjf,1,1
128.164.75.hce,1,1
107.77.205.chj,1,1
189.7.188.jfc,1,1
73.11.87.bhg,1,1
167.199.13.dfg,1,1
95.143.47.ecg,1,1
185.2.248.fhg,1,1
222.165.78.gjc,1,1
12.239.66.jdd,1,1
108.178.156.djc,1,1
24.228.108.ecb,1,1
192.238.16.bjg,1,1
64.215.22.igh,1,1
87.249.113.fgi,1,1
134.196.11.fbd,1,1
178.62.62.ahg,1,1
208.105.5.fjf,1,1
38.122.32.ijh,1,1
108.49.74.jdd,1,1
77.28.82.cih,1,1
104.172.226.cef,1,1
52.202.146.hgj,1,1
93.158.152.fgd,1,1
217.79.248.iah,1,1
109.173.57.ddh,1,1
70.45.12.dea,1,1
124.124.111.ifh,1,1
12.71.53.abb,1,1
212.251.37.eij,1,1
173.163.88.eda,1,1
70.90.81.gbi,1,1
209.210.123.fdi,1,1
197.2.252.ccg,1,1
95.221.221.jjh,1,1
116.113.77.ihf,1,1
98.210.182.beg,1,1
141.217.64.jfc,1,1
58.185.235.fdh,1,1
187.217.195.hbc,1,1
24.196.169.cah,1,1
31.33.172.efb,1,1
195.81.210.bhj,1,1
58.17.238.aaa,1,1
67.250.88.fef,1,1
54.242.67.efi,1,1
39.3.170.gii,1,1
123.108.244.fhi,1,1
75.150.145.efi,1,1
141.226.217.jfc,1,1
177.67.4.haa,1,1
190.172.37.hjh,1,1
180.183.140.idd,1,1
210.187.148.gjh,1,1
219.75.90.fgd,1,1
203.126.156.ccg,1,1
207.104.188.eci,1,1
98.207.21.hbf,1,1
98.197.228.gch,1,1
212.33.36.eff,1,1
165.254.152.iji,1,1
166.181.84.cej,1,1
24.246.103.jhd,1,1
167.142.147.gig,1,1
58.152.149.fdi,1,1
65.51.193.ecb,1,1
178.247.127.ach,1,1
72.162.240.jdd,1,1
23.95.206.ggf,1,1
92.222.100.def,1,1
107.77.221.aje,1,1
89.144.14.ccg,1,1
51.6.79.jbd,1,1
94.174.217.jgj,1,1
74.109.229.fbd,1,1
108.219.73.gge,1,1
216.200.96.fdf,1,1
103.255.5.fcf,1,1
38.100.69.gjj,1,1
180.42.139.ceb,1,1
179.218.108.ide,1,1
104.54.194.chj,1,1
107.155.194.ggf,1,1
50.202.166.gig,1,1
40.77.179.ged,1,1
207.195.240.cci,1,1
182.232.230.fbb,1,1
24.216.124.idd,1,1
130.105.164.jfc,1,1
101.173.179.aba,1,1
197.224.47.fad,1,1
40.77.177.jdi,1,1
168.235.206.bji,1,1
83.150.50.cac,1,1
217.118.79.ach,1,1
108.171.249.agj,1,1
23.239.163.jbh,1,1
192.238.17.adj,1,1
73.156.246.fdf,1,1
72.168.177.ecb,1,1
101.53.225.bjh,1,1
223.11.179.ceb,1,1
109.139.36.aha,1,1
209.19.138.jgj,1,1
128.6.37.cih,1,1
112.193.165.fjc,1,1
126.247.209.hec,1,1
122.57.71.dcg,1,1
223.137.31.jbf,1,1
49.230.208.iji,1,1
107.167.103.hbf,1,1
208.88.170.jfd,1,1
108.60.97.edd,1,1
95.143.36.gch,1,1
216.186.245.fie,1,1
69.140.154.bah,1,1
196.75.162.ced,1,1
206.180.185.jdd,1,1
116.12.137.jad,1,1
69.74.85.cac,1,1
100.8.168.gcd,1,1
39.42.32.caa,1,1
69.61.55.iee,1,1
98.114.172.fjf,1,1
162.99.68.cfi,1,1
36.70.221.cjb,1,1
58.150.183.jeh,1,1
35.184.195.fca,1,1
175.155.25.jij,1,1
216.158.190.bff,1,1
176.50.209.aie,1,1
82.145.218.jcf,1,1
185.163.24.eca,1,1
207.195.251.aba,1,1
99.188.186.bdh,1,1
117.7.245.jad,1,1
125.57.180.jdd,1,1
73.51.248.baj,1,1
105.1.24.jbh,1,1
8.39.233.fcf,1,1
50.242.116.egd,1,1
109.145.141.ede,1,1
49.44.51.bff,1,1
210.14.33.gch,1,1
46.201.65.ahg,1,1
183.83.73.jcf,1,1
66.25.10.ede,1,1
23.19.234.hhi,1,1
24.142.241.jdd,1,1
164.106.216.jid,1,1
71.71.21.hbc,1,1
96.82.47.gjj,1,1
113.102.224.jhd,1,1
217.79.249.ehd,1,1
96.232.123.jje,1,1
104.45.234.fad,1,1
40.77.179.fha,1,1
73.46.252.bif,1,1
107.167.99.iee,1,1
60.251.252.ijh,1,1
213.205.252.hhg,1,1
202.173.125.bhe,1,1
86.96.254.gha,1,1
78.71.46.agj,1,1
198.23.79.fcf,1,1
110.169.223.cca,1,1
109.255.134.fad,1,1
14.182.9.gha,1,1
100.15.229.hfe,1,1
171.100.219.abj,1,1
119.56.102.igg,1,1
105.167.151.jcd,1,1
82.50.159.cga,1,1
73.115.4.baj,1,1
61.68.19.jcd,1,1
99.195.212.bji,1,1
61.246.184.dcg,1,1
67.227.77.gfa,1,1
45.242.116.hie,1,1
208.70.254.aaa,1,1
194.74.28.bji,1,1
42.2.241.ebi,1,1
124.239.176.dfg,1,1
149.255.228.acc,1,1
49.228.121.dea,1,1
96.227.62.gif,1,1
223.197.214.hjh,1,1
185.2.248.bjg,1,1
73.229.20.fdb,1,1
203.162.103.bdc,1,1
103.254.102.fcg,1,1
178.175.138.jgj,1,1
108.62.9.eca,1,1
167.68.16.ahd,1,1
209.53.193.hec,1,1
96.81.57.igg,1,1
208.58.40.ahd,1,1
119.30.45.fab,1,1
107.180.120.haa,1,1
115.192.111.djb,1,1
113.23.114.ihh,1,1
146.145.190.fdf,1,1
217.182.143.gjc,1,1
162.207.52.hgh,1,1
213.225.33.jga,1,1
117.136.75.fhg,1,1
82.148.40.jbf,1,1
60.209.222.dce,1,1
77.249.175.fdf,1,1
154.115.25.dad,1,1
178.253.226.hgb,1,1
35.128.63.jdd,1,1
23.239.161.edd,1,1
172.93.50.hgb,1,1
103.6.10.jja,1,1
74.101.44.efh,1,1
66.184.133.iei,1,1
72.211.16.bif,1,1
77.226.250.def,1,1
185.15.95.cdg,1,1
40.77.177.ejd,1,1
104.35.244.ghe,1,1
218.255.101.gjj,1,1
176.119.28.hce,1,1
107.77.219.jbh,1,1
104.240.169.ebg,1,1
85.93.4.aba,1,1
114.142.151.cjj,1,1
174.221.136.bic,1,1
5.237.97.dbe,1,1
74.134.253.jca,1,1
75.40.184.ghe,1,1
12.176.2.jde,1,1
190.171.234.cje,1,1
73.58.153.bji,1,1
108.56.140.hbh,1,1
201.174.73.gjj,1,1
122.241.74.geh,1,1
108.41.123.bdc,1,1
172.98.153.iae,1,1
87.116.181.fih,1,1
181.214.3.jhd,1,1
118.101.173.hie,1,1
173.244.44.fca,1,1
41.215.147.ijh,1,1
42.109.39.cci,1,1
187.172.211.jfc,1,1
202.46.58.gee,1,1
70.25.52.jeb,1,1
89.130.116.aie,1,1
73.128.151.hhj,1,1
210.199.179.ehg,1,1
23.239.167.bjg,1,1
198.85.192.gge,1,1
173.196.228.aca,1,1
195.65.152.jig,1,1
130.33.15.ebi,1,1
105.225.201.cjb,1,1
74.37.12.ifh,1,1
113.246.184.jfg,1,1
110.248.92.jea,1,1
107.77.216.hee,1,1
66.87.133.bgj,1,1
47.218.19.geh,1,1
84.72.104.eci,1,1
92.99.236.fih,1,1
182.130.102.jad,1,1
14.194.109.fjc,1,1
49.98.167.jbh,1,1
165.97.39.jhf,1,1
103.255.7.abf,1,1
35.8.44.jid,1,1
212.5.158.dcg,1,1
73.252.184.jga,1,1
142.112.12.cdg,1,1
159.174.42.jbf,1,1
68.202.91.jie,1,1
110.70.56.hce,1,1
223.241.117.chj,1,1
190.153.185.fib,1,1
178.17.2.jga,1,1
96.94.146.abh,1,1
82.79.114.jbh,1,1
95.143.47.gha,1,1
97.86.132.jcf,1,1
67.143.128.igh,1,1
158.106.67.dff,1,1
210.235.194.fef,1,1
108.34.165.gjj,1,1
202.133.60.ahb,1,1
72.69.134.bhe,1,1
108.162.48.efc,1,1
98.100.108.bgg,1,1
205.175.250.ddh,1,1
73.70.39.eff,1,1
115.187.165.iei,1,1
73.6.95.bjh,1,1
74.207.136.acc,1,1
65.211.50.ech,1,1
107.77.66.fcg,1,1
107.77.193.hjf,1,1
202.52.237.eca,1,1
86.177.22.aej,1,1
95.143.47.cjj,1,1
223.197.180.bcj,1,1
173.228.197.aha,1,1
69.120.183.bdh,1,1
66.201.71.jeh,1,1
103.48.91.eci,1,1
210.16.91.hjf,1,1
176.59.139.ghg,1,1
174.47.197.ihd,1,1
87.222.147.gha,1,1
209.216.228.gcd,1,1
104.173.248.gbi,1,1
186.155.252.gge,1,1
106.130.4.bge,1,1
185.158.120.bcj,1,1
168.235.197.bge,1,1
100.15.112.cej,1,1
86.138.41.bcf,1,1
96.56.214.ejd,1,1
79.228.16.abj,1,1
103.50.104.beg,1,1
41.45.14.jda,1,1
108.29.26.cjj,1,1
210.233.28.gae,1,1
63.146.145.bid,1,1
106.66.130.aje,1,1
209.216.214.gii,1,1
115.249.187.dda,1,1
98.20.148.aca,1,1
50.250.181.hce,1,1
62.74.253.fdb,1,1
67.0.222.gii,1,1
72.252.144.bic,1,1
174.255.129.dif,1,1
54.187.173.jja,1,1
119.47.16.eef,1,1
67.227.77.bjh,1,1
172.98.85.ajg,1,1
112.209.165.ghe,1,1
46.218.234.jdd,1,1
73.142.211.ghe,1,1
41.66.203.jbh,1,1
85.110.4.dcg,1,1
213.249.238.jhd,1,1
110.169.128.ihh,1,1
23.239.160.ffb,1,1
197.96.182.jdf,1,1
168.244.6.cha,1,1
83.167.61.fdh,1,1
27.7.200.jje,1,1
82.28.99.icd,1,1
106.186.112.ehd,1,1
105.150.103.ddh,1,1
146.186.88.jic,1,1
12.68.88.fcg,1,1
210.244.125.fhi,1,1
210.137.44.aah,1,1
97.106.232.hji,1,1
75.105.87.eca,1,1
41.69.18.abh,1,1
192.238.17.fdh,1,1
59.98.168.dci,1,1
66.18.42.hbc,1,1
69.49.157.caa,1,1
24.172.76.fib,1,1
88.125.237.jid,1,1
69.75.182.cjj,1,1
107.77.205.hhj,1,1
23.239.164.ajc,1,1
108.60.49.bbi,1,1
119.59.86.fab,1,1
202.83.19.bdh,1,1
77.165.192.cih,1,1
67.80.190.iah,1,1
95.143.42.eda,1,1
213.92.115.bdc,1,1
97.65.84.ehd,1,1
67.2.248.idd,1,1
209.216.214.caf,1,1
49.144.196.aaa,1,1
212.90.62.dif,1,1
96.86.116.hah,1,1
194.208.139.hce,1,1
67.212.244.iae,1,1
50.205.187.fab,1,1
106.205.4.jbf,1,1
49.203.102.efc,1,1
103.200.45.icd,1,1
115.136.136.bid,1,1
67.172.156.bah,1,1
49.64.139.cjb,1,1
99.165.176.ahd,1,1
195.47.203.jie,1,1
46.160.227.fhg,1,1
81.132.36.bdc,1,1
74.64.108.bge,1,1
176.59.143.aig,1,1
173.164.49.bgj,1,1
69.206.226.gae,1,1
216.135.16.gae,1,1
179.217.174.cef,1,1
47.37.164.cca,1,1
130.105.197.bdf,1,1
5.142.182.fha,1,1
58.102.135.jjh,1,1
98.100.134.gjj,1,1
77.68.84.ecb,1,1
173.77.206.fab,1,1
23.226.217.cha,1,1
175.157.208.gge,1,1
187.156.127.dgd,1,1
59.97.220.aje,1,1
119.160.118.gjj,1,1
117.136.32.ahd,1,1
50.76.15.jag,1,1
122.52.181.baj,1,1
47.89.8.cef,1,1
64.71.198.afh,1,1
94.50.181.ede,1,1
66.195.209.cjj,1,1
204.4.70.jdf,1,1
223.218.84.cah,1,1
174.102.225.caf,1,1
2.76.30.bah,1,1
117.253.175.cca,1,1
70.197.84.dci,1,1
209.216.214.jii,1,1
176.55.37.adj,1,1
36.149.39.igg,1,1
81.136.184.ecg,1,1
49.181.162.jdf,1,1
119.82.74.fib,1,1
70.123.238.fgg,1,1
217.79.247.dii,1,1
209.58.128.ecg,1,1
186.138.53.fhc,1,1
205.196.250.cjj,1,1
40.77.178.dce,1,1
182.105.208.aie,1,1
190.0.2.hhg,1,1
107.77.205.jje,1,1
95.242.193.gee,1,1
149.248.174.dfg,1,1
198.16.31.bhf,1,1
92.96.243.jbd,1,1
100.12.64.cca,1,1
207.91.188.ede,1,1
98.160.177.baj,1,1
73.75.157.fha,1,1
172.91.91.aah,1,1
64.39.159.beg,1,1
137.189.206.dad,1,1
158.69.89.fjc,1,1
189.109.120.hec,1,1
115.150.108.ede,1,1
217.172.43.gee,1,1
99.174.249.ddh,1,1
69.125.235.gai,1,1
187.172.162.bhj,1,1
121.226.126.fbb,1,1
172.56.3.hbc,1,1
23.236.6.jag,1,1
70.103.156.hbc,1,1
71.120.238.bhe,1,1
110.93.196.cah,1,1
65.175.98.cef,1,1
216.173.133.gcd,1,1
97.103.243.bbb,1,1
122.62.143.fib,1,1
176.118.96.jbf,1,1
72.235.34.fab,1,1
112.208.213.cef,1,1
47.90.49.bic,1,1
175.223.17.gcd,1,1
69.61.28.fcg,1,1
80.71.141.ifh,1,1
190.101.34.jga,1,1
85.93.30.efb,1,1
41.191.97.ajc,1,1
96.46.56.fhf,1,1
92.40.248.fcf,1,1
50.251.100.jad,1,1
66.201.49.cca,1,1
